song_id,song_name,year,ranking,artist_name,artist_position,artist_role,word_count,artist_genre,artist_genres,match_method
1825,Lovers & Friends,2005,25,Lil Jon,1,primary,846.0,atl hip hop,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'pop rap', 'southern hip hop']",artist_name
1826,Lovers & Friends,2005,25,Ludacris,1,primary,667.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1827,Lovers & Friends,2005,25,Usher,1,primary,667.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1828,Lovin' on You,2020,97,Luke Combs,1,primary,243.0,contemporary country,"['contemporary country', 'country road']",artist_name
1829,Low,2008,1,Flo Rida,1,primary,739.0,dance pop,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",artist_name
1830,Low,2008,1,T-Pain,1,primary,739.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
1831,Low Life,2016,30,Future,1,primary,888.0,-,[],artist_name
1832,Low Life,2016,30,The Weeknd,1,primary,888.0,canadian contemporary r&b,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",artist_name
1833,Loyal,2014,30,Chris Brown,1,primary,720.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
1834,Loyal,2014,30,French Montana,1,primary,699.0,hip hop,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1835,Loyal,2014,30,Lil Wayne,1,primary,720.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
1836,Loyal,2014,30,Too Short,1,primary,341.0,,,artist_name
1837,Loyal,2014,30,Tyga,1,primary,720.0,pop,"['pop', 'pop rap', 'rap', 'trap music']",artist_name
1838,Loyalty,2017,66,Kendrick Lamar,1,primary,579.0,conscious hip hop,"['conscious hip hop', 'hip hop', 'pop rap', 'rap', 'west coast rap']",artist_name
1839,Loyalty,2017,66,Rihanna,1,primary,579.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
1840,Lucid Dreams,2018,12,Juice Wrld,1,primary,620.0,chicago rap,['chicago rap'],artist_name
1841,Lucid Dreams,2019,48,Juice Wrld,1,primary,620.0,chicago rap,['chicago rap'],artist_name
1842,Luv,2016,70,Tory Lanez,1,primary,523.0,canadian hip hop,"['canadian hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'toronto rap', 'trap music']",artist_name
1843,Luv U Better,2002,73,LL Cool J,1,primary,741.0,east coast hip hop,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop', 'new jack swing', 'old school hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
1844,Mad,2009,42,Ne-Yo,1,primary,547.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1845,Made You Look,2023,53,Meghan Trainor,1,primary,354.0,dance pop,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
1846,Magic,2010,63,B.o.B,1,primary,519.0,atl hip hop,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",artist_name
1847,Magic,2010,63,Rivers Cuomo,1,primary,519.0,alternative rock,['alternative rock'],artist_name
1848,Magic Stick,2003,20,50 Cent,1,primary,1402.0,east coast hip hop,"['east coast hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",artist_name
1849,Magic Stick,2003,20,Lil' Kim,1,primary,1402.0,dance pop,"['dance pop', 'east coast hip hop', 'escape room', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap queen', 'urban contemporary']",artist_name
1850,Magnolia,2017,79,Playboi Carti,1,primary,673.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop', 'rap', 'trap music', 'underground hip hop']",artist_name
1851,Make It Rain,2007,43,Fat Joe,1,primary,784.0,dance pop,"['dance pop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'trap music']",artist_name
1852,Make It Rain,2007,43,Lil Wayne,1,primary,784.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
1853,Make Me Better,2007,44,Fabolous,1,primary,773.0,dance pop,"['dance pop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'trap music', 'urban contemporary']",artist_name
1854,Make Me Better,2007,44,Ne-Yo,1,primary,773.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1855,Makes Me Wonder,2007,13,Maroon 5,1,primary,401.0,pop,['pop'],artist_name
1856,Malibu,2017,89,Miley Cyrus,1,primary,298.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
1857,Mama's Broken Heart,2013,89,Miranda Lambert,1,primary,338.0,contemporary country,"['contemporary country', 'country', 'country dawn', 'country road', 'modern country rock']",artist_name
1858,Mamiii,2022,59,Becky G,1,primary,403.0,latin viral pop,"['latin viral pop', 'pop', 'rap latina', 'reggaeton']",artist_name
1859,Mamiii,2022,59,Karol G,1,primary,403.0,reggaeton,['reggaeton'],artist_name
1860,Maps,2014,29,Maroon 5,1,primary,470.0,pop,['pop'],artist_name
1861,Maria Maria,2000,3,Santana,1,primary,413.0,blues-rock,"['blues-rock', 'classic rock', 'rock']",artist_name
1862,Maria Maria,2000,3,The Product G,1,primary,391.0,-,,lyrics_1.00
1862,Maria Maria,2000,3,B,2,collaboration,391.0,-,,lyrics_1.00
1863,Marry Me,2018,76,Thomas Rhett,1,primary,319.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
1864,Marvin Gaye,2015,75,Charlie Puth,1,primary,385.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop', 'viral pop']",artist_name
1865,Marvin Gaye,2015,75,Meghan Trainor,1,primary,385.0,dance pop,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
1866,Mask Off,2017,14,Future,1,primary,542.0,-,[],artist_name
1867,Me & U,2006,14,Cassie,1,primary,547.0,dance pop,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
1868,Me Porto Bonito,2022,20,Bad Bunny,1,primary,335.0,reggaeton,"['reggaeton', 'trap latino']",artist_name
1869,Me Porto Bonito,2022,20,Chencho Corleone,1,primary,335.0,reggaeton,,lyrics_1.00
1870,Me Too,2016,62,Meghan Trainor,1,primary,405.0,dance pop,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
1871,Me and My Broken Heart,2014,70,Rixton,1,primary,443.0,australian pop,"['australian pop', 'pop', 'post-teen pop', 'viral pop']",artist_name
1872,Me!,2019,43,Brendon Urie,1,primary,551.0,dance pop,,lyrics_1.00
1873,Me!,2019,43,Taylor Swift,1,primary,551.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
1874,"Me, Myself & I",2016,19,Bebe Rexha,1,primary,777.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
1875,"Me, Myself & I",2016,19,G-Eazy,1,primary,777.0,hip hop,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",artist_name
1876,"Me, Myself and I",2004,26,Beyoncé,1,primary,756.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
1877,Meant to Be,2018,3,Bebe Rexha,1,primary,434.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
1878,Meant to Be,2018,3,Florida Georgia Line,1,primary,434.0,contemporary country,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",artist_name
1879,Meant to Live,2004,51,Switchfoot,1,primary,231.0,ccm,"['ccm', 'christian alternative rock', 'christian music', 'christian rock', 'neo mellow', 'pop rock', 'post-grunge', 'worship']",artist_name
1880,Meet Me Halfway,2010,58,The Black Eyed Peas,1,primary,454.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
1881,Meet Me at Our Spot,2022,74,The Anxiety,1,primary,314.0,dance pop,,lyrics_1.00
1882,Meet Me at Our Spot,2022,74,Tyler Cole,1,primary,314.0,dance pop,,lyrics_1.00
1883,Meet Me at Our Spot,2022,74,Willow,1,primary,314.0,dance pop,"['dance pop', 'electropop', 'pop', 'post-teen pop']",artist_name
1884,Meet Virginia,2000,70,Train,1,primary,310.0,neo mellow,"['neo mellow', 'pop', 'pop rock']",artist_name
1885,Meltdown,2023,97,Drake,1,primary,757.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
1886,Meltdown,2023,97,Travis Scott,1,primary,757.0,pop,"['pop', 'pop rap', 'rap']",artist_name
1887,Memories,2020,8,Maroon 5,1,primary,461.0,pop,['pop'],artist_name
1888,Memory Lane,2023,87,Old Dominion,1,primary,312.0,contemporary country,"['contemporary country', 'country road']",artist_name
1889,Mercy,2012,27,2 Chainz,1,primary,1174.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1890,Mercy,2012,27,Big Sean,1,primary,1174.0,detroit hip hop,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1891,Mercy,2018,95,Brett Young,1,primary,249.0,contemporary country,['contemporary country'],artist_name
1892,Mercy,2012,27,Kanye West,1,primary,1174.0,chicago rap,"['chicago rap', 'hip hop', 'pop rap', 'rap']",artist_name
1893,Mercy,2012,27,Pusha T,1,primary,1174.0,gangster rap,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'underground hip hop']",artist_name
1894,Mercy,2017,54,Shawn Mendes,1,primary,355.0,canadian pop,"['canadian pop', 'pop', 'viral pop']",artist_name
1895,Mesmerize,2003,25,Ashanti,1,primary,766.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",artist_name
1896,Mesmerize,2003,25,Ja Rule,1,primary,766.0,dance pop,"['dance pop', 'east coast hip hop', 'gangster rap', 'hip hop', 'hip pop', 'pop', 'pop rap', 'rap', 'urban contemporary']",artist_name
1897,Mi Gente,2017,50,Beyoncé,1,primary,431.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
1898,Mi Gente,2018,99,Beyoncé,1,primary,431.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
1899,Mi Gente,2017,50,J Balvin,1,primary,246.0,latin,"['latin', 'reggaeton']",artist_name
1900,Mi Gente,2018,99,J Balvin,1,primary,246.0,latin,"['latin', 'reggaeton']",artist_name
1901,Mi Gente,2017,50,Willy William,1,primary,246.0,francoton,['francoton'],artist_name
1902,Mi Gente,2018,99,Willy William,1,primary,246.0,francoton,['francoton'],artist_name
1903,Mia,2019,44,Bad Bunny,1,primary,432.0,reggaeton,"['reggaeton', 'trap latino']",artist_name
1904,Mia,2019,44,Drake,1,primary,415.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
1905,Middle,2016,80,Bipolar Sunshine,1,primary,211.0,edm,,lyrics_1.00
1906,Middle,2016,80,DJ Snake,1,primary,211.0,edm,"['edm', 'electronic trap']",artist_name
1907,Middle Child,2019,25,J. Cole,1,primary,779.0,conscious hip hop,"['conscious hip hop', 'nc hip hop', 'pop rap', 'rap']",artist_name
1908,Milkshake,2004,41,Kelis,1,primary,483.0,dance pop,"['dance pop', 'electropop', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",artist_name
1909,Mine,2018,21,Bazzi,1,primary,256.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
1910,Mine,2010,46,Taylor Swift,1,primary,436.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
1911,Mirrors,2013,6,Justin Timberlake,1,primary,1107.0,dance pop,"['dance pop', 'pop']",artist_name
1912,Misery,2010,62,Maroon 5,1,primary,429.0,pop,['pop'],artist_name
1913,Miss Independent,2003,44,Kelly Clarkson,1,primary,331.0,australian pop,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",artist_name
1914,Miss Independent,2008,57,Ne-Yo,1,primary,471.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1915,Miss Independent,2009,59,Ne-Yo,1,primary,471.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1916,Miss You,2003,8,Aaliyah,1,primary,566.0,-,[],artist_name
1917,Missing You,2001,49,Case,1,primary,468.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
1918,Mississippi Girl,2005,98,Faith Hill,1,primary,292.0,contemporary country,"['contemporary country', 'country', 'country dawn', 'country road', 'pop rock']",artist_name
1919,Mo Bamba,2019,49,Sheck Wes,1,primary,342.0,rap,"['rap', 'trap music', 'underground hip hop', 'vapor trap']",artist_name
1920,Mockingbird,2005,59,Eminem,1,primary,962.0,detroit hip hop,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",artist_name
1921,Moment 4 Life,2011,50,Drake,1,primary,638.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
1922,Moment 4 Life,2011,50,Nicki Minaj,1,primary,638.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
1923,Money,2019,38,Cardi B,1,primary,642.0,pop,"['pop', 'rap']",artist_name
1924,Money Maker,2006,35,Ludacris,1,primary,770.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1925,Money Maker,2007,92,Ludacris,1,primary,770.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1926,Money Maker,2006,35,Pharrell,1,primary,770.0,atl hip hop,,lyrics_1.00
1927,Money Maker,2007,92,Pharrell,1,primary,770.0,atl hip hop,,lyrics_1.00
1928,Money in the Grave,2019,34,Drake,1,primary,606.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
1929,Money in the Grave,2019,34,Rick Ross,1,primary,606.0,dirty south rap,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1930,Montero (Call Me by Your Name),2021,9,Lil Nas X,1,primary,375.0,country rap,['country rap'],artist_name
1931,Mood,2020,47,24kGoldn,1,primary,451.0,,,artist_name
1932,Mood,2021,4,24kGoldn,1,primary,451.0,,,artist_name
1933,Mood,2020,47,Iann Dior,1,primary,451.0,,,artist_name
1934,Mood,2021,4,Iann Dior,1,primary,451.0,,,artist_name
1935,Mood Swings,2020,81,Lil Tjay,1,primary,659.0,,,artist_name
1936,Mood Swings,2020,81,Pop Smoke,1,primary,659.0,,,artist_name
1937,Moonlight,2018,88,XXXTentacion,1,primary,283.0,emo rap,"['emo rap', 'miami hip hop']",artist_name
1938,More,2011,61,Usher,1,primary,445.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1939,More Than A Woman,2002,58,Aaliyah,1,primary,403.0,-,[],artist_name
1940,More Than My Hometown,2020,96,Morgan Wallen,1,primary,448.0,contemporary country,"['contemporary country', 'country road', 'deep talent show']",artist_name
1941,Moscow Mule,2022,44,Bad Bunny,1,primary,409.0,reggaeton,"['reggaeton', 'trap latino']",artist_name
1942,Most Girls,2000,52,Pink,1,primary,555.0,,,artist_name
1943,Most Girls,2001,97,Pink,1,primary,555.0,,,artist_name
1944,Motivation,2011,53,Kelly Rowland,1,primary,350.0,atl hip hop,"['atl hip hop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
1945,Motivation,2011,53,Lil Wayne,1,primary,233.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
1946,MotorSport,2018,34,Cardi B,1,primary,1017.0,pop,"['pop', 'rap']",artist_name
1947,MotorSport,2018,34,Migos,1,primary,1017.0,atl hip hop,"['atl hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1948,MotorSport,2018,34,Nicki Minaj,1,primary,1017.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
1949,Move Along,2006,21,The All-American Rejects,1,primary,386.0,modern rock,"['modern rock', 'neo mellow', 'pop', 'pop punk', 'pop rock', 'post-grunge']",artist_name
1950,Move Bitch,2002,55,I-20,1,primary,716.0,atl hip hop,"['atl hip hop', 'dirty south rap', 'pop rap', 'southern hip hop', 'trap music']",artist_name
1951,Move Bitch,2002,55,Ludacris,1,primary,716.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1952,Move Bitch,2002,55,Mystikal,1,primary,716.0,crunk,"['crunk', 'dirty south rap', 'gangster rap', 'new orleans rap']",artist_name
1953,Move Ya Body,2004,22,Nina Sky,1,primary,532.0,hip pop,"['hip pop', 'r&b', 'urban contemporary']",artist_name
1954,Moves like Jagger,2011,9,Christina Aguilera,1,primary,493.0,dance pop,"['dance pop', 'europop', 'pop', 'post-teen pop', 'uk pop']",artist_name
1955,Moves like Jagger,2012,36,Christina Aguilera,1,primary,493.0,dance pop,"['dance pop', 'europop', 'pop', 'post-teen pop', 'uk pop']",artist_name
1956,Moves like Jagger,2011,9,Maroon 5,1,primary,493.0,pop,['pop'],artist_name
1957,Moves like Jagger,2012,36,Maroon 5,1,primary,493.0,pop,['pop'],artist_name
1958,Mr. Brightside,2005,16,The Killers,1,primary,312.0,indie rock,"['indie rock', 'modern rock', 'permanent wave', 'rock']",artist_name
1959,Mrs. Officer,2008,91,Bobby Valentino,1,primary,829.0,new orleans rap,,lyrics_1.00
1960,Mrs. Officer,2008,91,Kidd Kidd,1,primary,829.0,new orleans rap,['new orleans rap'],artist_name
1961,Mrs. Officer,2008,91,Lil Wayne,1,primary,829.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
1962,Ms. Jackson,2001,25,Outkast,1,primary,726.0,atl hip hop,"['atl hip hop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",artist_name
1963,Ms. New Booty,2006,36,Bubba Sparxxx,1,primary,853.0,atl hip hop,"['atl hip hop', 'country rap', 'dirty south rap', 'pop rap', 'redneck', 'southern hip hop']",artist_name
1964,Ms. New Booty,2006,36,Ying Yang Twins,1,primary,796.0,atl hip hop,"['atl hip hop', 'crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1965,Murder on My Mind,2019,66,YNW Melly,1,primary,675.0,,,artist_name
1966,Music,2001,83,Erick Sermon,1,primary,497.0,alternative hip hop,"['alternative hip hop', 'boom bap', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'turntablism']",artist_name
1967,Music,2000,17,Madonna,1,primary,268.0,dance pop,['dance pop'],artist_name
1968,Music,2001,83,Marvin Gaye,1,primary,314.0,classic soul,"['classic soul', 'funk', 'motown', 'northern soul', 'quiet storm', 'soul']",artist_name
1969,My Baby,2001,74,Lil' Romeo,1,primary,647.0,-,[],artist_name
1970,My Band,2004,59,D12,1,primary,1160.0,detroit hip hop,"['detroit hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop']",artist_name
1971,My Best Friend,2000,83,Tim McGraw,1,primary,322.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
1972,My Boo,2004,24,Alicia Keys,1,primary,661.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
1973,My Boo,2005,54,Alicia Keys,1,primary,661.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
1974,My Boo,2004,24,Usher,1,primary,661.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1975,My Boo,2005,54,Usher,1,primary,661.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
1976,My Chick Bad,2010,56,Ludacris,1,primary,710.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1977,My Chick Bad,2010,56,Nicki Minaj,1,primary,710.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
1978,My Ex's Best Friend,2021,23,Blackbear,1,primary,417.0,pop,['pop'],artist_name
1979,My Ex's Best Friend,2021,23,Machine Gun Kelly,1,primary,417.0,hip hop,"['hip hop', 'pop rap', 'rap']",artist_name
1980,My First Kiss,2010,73,3OH!3,1,primary,468.0,dance pop,"['dance pop', 'electropowerpop', 'pop punk', 'pop rap', 'post-teen pop']",artist_name
1981,My First Kiss,2010,73,Kesha,1,primary,468.0,dance pop,"['dance pop', 'electropop', 'pop', 'pop rap', 'post-teen pop']",artist_name
1982,My Front Porch Looking In,2003,68,Lonestar,1,primary,388.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
1983,My Happy Ending,2004,54,Avril Lavigne,1,primary,464.0,canadian pop,"['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
1984,My Hitta,2014,58,Jeezy,1,primary,739.0,atl hip hop,"['atl hip hop', 'crunk', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1985,My Hitta,2014,58,Rich Homie Quan,1,primary,739.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'viral trap']",artist_name
1986,My Hitta,2014,58,YG,1,primary,739.0,cali rap,"['cali rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1987,My House,2016,14,Flo Rida,1,primary,449.0,dance pop,"['dance pop', 'edm', 'miami hip hop', 'pop', 'pop rap']",artist_name
1988,My Humps,2005,32,The Black Eyed Peas,1,primary,56.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
1989,My Humps,2006,42,The Black Eyed Peas,1,primary,56.0,dance pop,"['dance pop', 'pop', 'pop rap']",artist_name
1990,My Immortal,2004,19,Evanescence,1,primary,275.0,alternative metal,"['alternative metal', 'post-grunge']",artist_name
1991,My Last,2011,100,Big Sean,1,primary,974.0,detroit hip hop,"['detroit hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1992,My Last,2011,100,Chris Brown,1,primary,974.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
1993,My Life,2008,88,Lil Wayne,1,primary,821.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
1994,My Life,2008,88,The Game,1,primary,821.0,gangster rap,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
1995,My Life Would Suck Without You,2009,23,Kelly Clarkson,1,primary,227.0,australian pop,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",artist_name
1996,My List,2002,94,Toby Keith,1,primary,336.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
1997,My Love,2006,61,Justin Timberlake,1,primary,782.0,dance pop,"['dance pop', 'pop']",artist_name
1998,My Love,2007,26,Justin Timberlake,1,primary,782.0,dance pop,"['dance pop', 'pop']",artist_name
1999,My Love,2006,61,T.I.,1,primary,409.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2000,My Love,2007,26,T.I.,1,primary,409.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2001,My Love Is Like...Wo,2003,64,Mýa,1,primary,540.0,dance pop,"['dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'southern hip hop', 'urban contemporary']",artist_name
2002,My Love Is Your Love,2000,47,Whitney Houston,1,primary,663.0,dance pop,"['dance pop', 'pop']",artist_name
2003,My Oh My,2020,37,Camila Cabello,1,primary,483.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
2004,My Oh My,2020,37,DaBaby,1,primary,483.0,dance pop,,lyrics_1.00
2005,My Place,2004,30,Jaheim,1,primary,835.0,dance pop,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",artist_name
2006,My Place,2004,30,Nelly,1,primary,835.0,dance pop,"['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",artist_name
2007,My Sacrifice,2002,20,Creed,1,primary,218.0,alternative metal,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",artist_name
2008,My Songs Know What You Did in the Dark (Light Em Up),2013,40,Fall Out Boy,1,primary,496.0,emo,"['emo', 'modern rock', 'pop punk']",artist_name
2009,My Type,2019,76,Saweetie,1,primary,445.0,,,artist_name
2010,My Way,2015,44,Fetty Wap,1,primary,465.0,new jersey rap,"['new jersey rap', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2011,Na Na,2014,53,Trey Songz,1,primary,687.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
2012,Nasty Freestyle,2015,50,T-Wayne,1,primary,385.0,houston rap,['houston rap'],artist_name
2013,Natural,2018,69,Imagine Dragons,1,primary,344.0,modern rock,"['modern rock', 'rock']",artist_name
2014,Naturally,2010,77,Selena Gomez,1,primary,298.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
2014,Naturally,2010,77,the Scene,2,collaboration,298.0,dance pop,,lyrics_1.00
2015,Naughty Girl,2004,18,Beyoncé,1,primary,488.0,dance pop,"['dance pop', 'pop', 'r&b']",artist_name
2016,Need You Now,2010,2,Lady Antebellum,1,primary,284.0,contemporary country,"['contemporary country', 'country', 'country dawn', 'country pop', 'country road', 'neo mellow']",artist_name
2017,Need a Favor,2023,34,Jelly Roll,1,primary,364.0,,,artist_name
2018,Need to Know,2021,46,Doja Cat,1,primary,572.0,,,artist_name
2019,Need to Know,2022,18,Doja Cat,1,primary,572.0,,,artist_name
2020,Needed Me,2016,13,Rihanna,1,primary,306.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
